,MDmeter,Segment,Angle,Diameter,Roughness,Pressure,Massrate,H_enthalpy,Dryness,Rhom_,rhol,rhog,Gravity,Area,velocity,Vsl,Vsg,mi,miuL,miug,deltaw,NoslipHoldup,LiqVelNumb,GasVelNumb,diaNum,liqVisNum,L1,L2,Lb,Ls,Lm,F1,F2,F3,F4,F5,F6,F6aksen,F7,PolaAliran,Sbubble,Sslug,S_pattern,slip_vel_for_bubble_slug,HL,Re,AUColumn,fff,f1,R,f_input_bub_frifact,f2,f3,fm,Nre,Nw,e/D,fmBF,dp/dz,A,B,dens_correction,transisi,BLColumn,EkComplement,Dp/dz_total,Dptot,P2,Re_Homogen,BRColumn_Homogen,fff_Homogen,mff_Homogen,BUColumn_Homogen,DeltaPGravity_Homogen,acceleration_Homogen,DeltaPfriksi_Homogen,DeltaPtotal_Homogen,P2_Homogen,rho__Homogen,velocity_Homogen,Ep_Homogen,Ek_Homogen,H2_Homogen,Tanradian,T2_Homogen
267,801,-801,0.0,0.216,0.0,15.853548040296214,17.19,2249.7700092752357,0.7196026087006049,11.091521848854681,863.5721814542246,8.010336156297171,9.81,0.036643536711471345,42.29483684436003,0.15231890817725324,42.14251793618277,4.880890661294403e-05,0.00013366446108713416,1.5747337208481536e-05,0.037460644245176464,0.0036013593984951108,1.060516467670783,293.4161936640472,102.71880438795237,0.0005124802239075842,1,1.1,2.1665681144378617,88.1785928361482,162.78440069025638,1.2055012134682341,0.25,0.86,-63.637146361878756,0.24824467904688188,2.405742099871255,5.384587427121874,0.15806443312591195,Mist,17440.183601500765,247.45613315082775,247.45613315082775,35.541407580480794,0.00360135939849511,212564.2678702109,9.932033463382655e-05,0.0038631904930351915,0.015452761972140766,276.67292551192395,615.6288016385878,0.17750682967844011,1.0363500024062169,0.0026467610180745753,4630392.924545634,7.856872761434431e-06,0.01746743701223352,0.02283768555236389,0.007520730815676537,-1.7509601025866728,2.7509601025866726,14.4384986213909,0.007520730815676537,0.0010880782933726442,0.9909939966724557,0.00868704466218333,-0.02606113398654999,15.879609174282765,2076027.8017571466,1.2407680323970385e-05,0.002578187619225966,0.010312750476903864,0,-0.0032642348801179325,0.987484754476076,-0.01420946951946261,-0.017695163718098577,15.871243204014313,11.104173430911027,42.24664806180674,0.02943,0.002036975616437644,2249.8014762508524,0.0,200.9363525027593
268,804,-804,0.0,0.216,0.0,15.879609174282765,17.19,2249.8014762508524,0.7195500134382636,11.109907433455236,863.4796992218875,8.023084478295804,9.81,0.036643536711471345,42.22484388486632,0.15236379628778263,42.07248008857854,4.880160736297474e-05,0.00013360927092524635,1.5750064480928186e-05,0.037442618876105525,0.003608392175545518,1.0609282448915864,292.955961626896,102.73802481897704,0.0005124672898473595,1,1.1,2.1670210693807452,88.19341681609711,162.80996313801722,1.205500956244165,0.25,0.86,-63.63789268912078,0.248245088418024,2.4057732994327266,5.385176019183061,0.1580647835871495,Mist,17378.57429160561,247.05548421457493,247.05548421457493,35.480544183735596,0.003608392175545518,212691.96008059554,9.926678093290609e-05,0.0038627383481800756,0.015450953392720302,276.1317393871745,614.2483059656715,0.17751697363223462,1.0363101835763895,0.002646704171662939,4629252.754621947,7.841378754268165e-06,0.01746030816663067,0.022835105293799413,0.007506834891248146,-1.744197566145537,2.744197566145537,14.43652699902942,0.007506834891248146,0.0010898819192219588,0.9910243125393774,0.008674577103403327,-0.02602373131020998,15.905632905592974,2076338.3129613267,1.2406013852975935e-05,0.002578125004722319,0.010312500018889276,0,-0.003269645757665876,0.9875259713807333,-0.014185610002093684,-0.017675743489919637,15.897284917772684,11.12254617700544,42.17686305702211,0.02943,0.002024831885267872,2249.8329310827376,0.0,201.01523056590202
269,807,-807,0.0,0.216,0.0,15.905632905592974,17.19,2249.8329310827376,0.7194976110696506,11.128267450074322,863.387435013532,8.035814666573652,9.81,0.036643536711471345,42.15517905708045,0.1524085507211154,42.00277050635934,4.87943287163343e-05,0.00013355427578647013,1.575278446444482e-05,0.03742464095471832,0.0036154169933603117,1.0613389480349738,292.49786874062596,102.75720799989902,0.0005124545879059471,1,1.1,2.167472842838471,88.20820212925906,162.8354564382633,1.2055007036359058,0.25,0.86,-63.63862563694113,0.24824549045255598,2.4058039397354416,5.385762971732513,0.15806512776308682,Mist,17317.36987329645,246.65672023496893,246.65672023496893,35.41996958298421,0.0036154169933603117,212819.30070580245,9.921343542633344e-05,0.003862287794635375,0.0154491511785415,275.59326761933494,612.8752605470331,0.1775271020738436,1.0362705317693457,0.002646647718086071,4628116.361729389,7.82596702372758e-06,0.017453195727179502,0.02283253042838155,0.007493006080783764,-1.737467276572684,2.737467276572684,14.434563055120611,0.007493006080783764,0.0010916830368522912,0.9910544338256402,0.008662177196965541,-0.025986531590896624,15.93161943718387,2076648.0402038905,1.2404352060577157e-05,0.0025780625598398523,0.01031225023935941,0,-0.0032750491105568735,0.9875669272048578,-0.014161862793192783,-0.017656435653532775,15.923289341246507,11.14089343155267,42.10740456634853,0.02943,0.002012801010182784,2249.8643738837477,0.0,201.09389481604433
270,810,-810,0.0,0.216,0.0,15.93161943718387,17.19,2249.8643738837477,0.7194454004129789,11.146602037006126,863.295387505198,8.048526822105984,9.81,0.036643536711471345,42.08583973802324,0.15245317227646968,41.933386565746765,4.8787070527021566e-05,0.00013349947430317467,1.575549720509159e-05,0.03740671018744672,0.003622433892859527,1.0617485834414513,292.0418979825732,102.77635415456938,0.0005124421162548378,1,1.1,2.1679234417855966,88.22294900389224,162.8608810050542,1.2055004556071156,0.25,0.86,-63.63934531007221,0.24824588520780688,2.4058340251546073,5.386348295637119,0.15806546570304303,Mist,17256.566389712138,246.25982614383324,246.25982614383324,35.35968145885409,0.0036224338928595268,212946.29183176695,9.916029663464605e-05,0.0038618388216901493,0.015447355286760597,275.0574877491018,611.509601102789,0.17753721508111076,1.0362310457327903,0.0026465916547024054,4626983.721207481,7.810636861773677e-06,0.017446099594926268,0.02282996092363881,0.0074792438402790365,-1.7307689738176006,2.7307689738176006,14.432606741323806,0.0074792438402790365,0.001093481659830301,0.9910843624078596,0.008649844377810308,-0.025949533133430923,15.957568970317302,2076956.988957093,1.2402694913650021e-05,0.0025780002833842596,0.010312001133537039,0,-0.0032804449794909033,0.9876076244465213,-0.014138226992422459,-0.017637239264606933,15.949256676448478,11.159215332203368,42.03826998473534,0.02943,0.0020008815725379918,2249.8958047653205,0.0,201.17234659456955
271,813,-813,0.0,0.216,0.0,15.957568970317302,17.19,2249.8958047653205,0.7193933802975405,11.164911331391215,863.2035553851731,8.061221045016973,9.81,0.036643536711471345,42.01682333419022,0.15249766174569454,41.86432567244452,4.877983265055505e-05,0.00013344486512176763,1.5758202748490608e-05,0.037388826283483195,0.0036294429146337464,1.062157157393702,291.588032520789,102.79546350481101,0.000512429873085788,1,1.1,2.1683728731330723,88.23765766617328,162.8862372486395,1.2055002121218543,0.25,0.86,-63.64005181209919,0.2482462727404798,2.4058635600175546,5.386932001657074,0.15806579745579474,Mist,17196.15993533014,245.86478704225163,245.86478704225163,35.299677518106634,0.003629442914633746,213072.93552528502,9.910736309367501e-05,0.003861391418740205,0.01544556567496082,274.5243775754252,610.1512641142205,0.17754731273124058,1.036191724227869,0.0026465359788958517,4625854.808636189,7.795387568766625e-06,0.017439019671834727,0.022827396747398247,0.0074655476318976795,-1.7241024007693178,2.724102400769318,14.430658009759572,0.0074655476318976795,0.0010952778016094782,0.9911141001385129,0.008637578087437908,-0.025912734262313723,15.983481704579615,2077265.1646374,1.2401042379414912e-05,0.00257793817417357,0.01031175269669428,0,-0.003285833404828435,0.9876480655718406,-0.01411470170958562,-0.017618153389830495,15.975187123707133,11.177512015462023,41.96945673634978,0.02943,0.001989072176108152,2249.9272238374965,0.0,201.2505872301254
272,816,-816,0.0,0.216,0.0,15.983481704579615,17.19,2249.9272238374965,0.7193415495635744,11.183195469229819,863.1119373538357,8.073897434589645,9.81,0.036643536711471345,41.94812728112593,0.15254201991335853,41.79558526121257,4.877261494395078e-05,0.00013339044690250813,1.5760901139831316e-05,0.037370988954745936,0.0036364440989477263,1.062564676117277,291.13625571129086,102.81453627044367,0.0005124178566105425,1,1.1,2.1688211437290046,88.25232834022196,162.91152557550464,1.20549997314458,0.25,0.86,-63.640745245475436,0.2482466531066603,2.4058925486043883,5.387514100447255,0.15806612306958326,Mist,17136.14665513725,245.4715881981259,245.4715881981259,35.239955493259245,0.0036364440989477267,213199.2338342417,9.905463335434167e-05,0.003860945575286713,0.015443782301146852,273.9939151517189,608.8001868123615,0.17755739510080426,1.0361525660289834,0.002646480688075462,4624729.599832915,7.780218453339495e-06,0.017431955860774468,0.022824837867781736,0.007451916923881877,-1.7174673032137744,2.717467303213774,14.428716813004067,0.007451916923881877,0.0010970714755314452,0.9911436488463271,0.00862537777381128,-0.02587613332143384,16.00935783790105,2077572.572606295,1.2399394425431602e-05,0.0025778762310379663,0.010311504924151865,0,-0.0032912144265943356,0.9876882530154889,-0.014091286064478731,-0.017599177106746935,16.001080881686363,11.195783616700261,41.90096227415526,0.02943,0.001977371446679399,2249.958631208943,0.0,201.32861803878615
273,819,-819,0.0,0.216,0.0,16.00935783790105,17.19,2249.958631208943,0.7192899070621172,11.20145458539511,863.0205321235051,8.086556089275616,9.81,0.036643536711471345,41.87974904300485,0.1525862475568461,41.727162795448,4.8765417265703514e-05,0.00013333621831932067,1.5763592423875982e-05,0.03735319791584379,0.0036434374857442584,1.0629711457813469,290.68655109535837,102.83357266930935,0.0005124060650605616,1,1.1,2.1692682603594817,88.2669612481285,162.93674638842057,1.2054997386401411,0.25,0.86,-63.641425711537885,0.2482470263618248,2.405920995148622,5.388094602558593,0.15806644259212174,Mist,17076.522743814763,245.08021504376848,245.08021504376848,35.180513142212675,0.0036434374857442584,213325.18878785288,9.900210598245018e-05,0.0038605012809347938,0.015442005123739175,273.4660787821165,607.4563071666998,0.17756746226574904,1.036113569923603,0.0026464257796751356,4623608.070849346,7.765128832273775e-06,0.017424908065509587,0.022822284253202253,0.0074383511904638705,-1.7108634297918122,2.710863429791812,14.426783104082846,0.0074383511904638705,0.0010988626948272605,0.9911730103366597,0.008613242891260123,-0.02583972867378037,16.03519756657483,2077879.2181709474,1.2397751019595017e-05,0.002577814452819635,0.01031125781127854,0,-0.003296588084481781,0.9877281891811975,-0.014067979186747435,-0.017580309503593308,16.026938147404643,11.21403027016993,41.832784079497095,0.02943,0.0019657780316199476,2249.990026986975,0.0,201.406440324215
274,822,-822,0.0,0.216,0.0,16.03519756657483,17.19,2249.990026986975,0.7192384516548795,11.21968881364616,862.9293384182951,8.099197106704839,9.81,0.036643536711471345,41.81168611222036,0.15263034544644008,41.65905576677391,4.875823947576489e-05,0.0001332821780596091,1.576627664496528e-05,0.0373354528840433,0.0036504231146476207,1.0633765724993443,290.2389023968779,102.8525729172956,0.0005123944966867247,1,1.1,2.169714229749279,88.28155660997639,162.96190008648657,1.2054995085737727,0.25,0.86,-63.642093310523606,0.24824739256084966,2.405948903837874,5.388673518439447,0.15806675607060325,Mist,17017.28444494119,244.69065317354531,244.69065317354531,35.12134824788639,0.0036504231146476203,213450.80239689138,9.894977955848901e-05,0.0038600585253921803,0.015440234101568721,272.9408470178206,606.1195638741974,0.17757751430140334,1.0360747347120873,0.0026463712511532855,4622490.197968464,7.750118030376863e-06,0.017417876190687596,0.022819735872360327,0.007424849911779557,-1.704290531958049,2.704290531958049,14.424856836465612,0.007424849911779557,0.0011006514726186883,0.9912021863918707,0.008601172900387144,-0.025803518701161432,16.06100108527599,2078185.1065850132,1.2396112130130269e-05,0.002577752838372592,0.010311011353490367,0,-0.0033019544178560646,0.9877678764422473,-0.014044780215744845,-0.017561549679141784,16.05275911625397,11.232252109016,41.76491966169551,0.02943,0.0019542905994803733,2250.0214112775743,0.0,201.48405537781787
275,825,-825,0.0,0.216,0.0,16.06100108527599,17.19,2250.0214112775743,0.7191871822141087,11.23789828664078,862.8383549739658,8.1118205836951,9.81,0.036643536711471345,41.7439360089804,0.15267431434541218,41.591261694634994,4.875108143552504e-05,0.00013322832482407946,1.576895384702335e-05,0.03731775357923512,0.0036574010249672485,1.0637809623296695,289.79329351973246,102.8715372283598,0.0005123831497590744,1,1.1,2.1701590585626365,88.2961146438681,162.98698706517683,1.2054992829110895,0.25,0.86,-63.64274814158416,0.24824775175801858,2.405976278814461,5.389250858436895,0.15806706355170747,Mist,16958.428050208746,244.30288834155368,244.30288834155368,35.06245861785923,0.0036574010249672494,213576.0766539121,9.889765267743418e-05,0.0038596172984678673,0.015438469193871469,272.41819865349737,604.7898963484243,0.17758755128248516,1.036036059207506,0.0026463170999925494,4621375.957701619,7.735185380362441e-06,0.017410860141828494,0.022817192694240478,0.007411412573783289,-1.6977483639403674,2.6977483639403674,14.422937964060406,0.007411412573783289,0.0011024378219194606,0.9912311787716898,0.008589167267975683,-0.025767501803927048,16.086768587079916,2078490.2430492875,1.2394477725588513e-05,0.0025776913865625294,0.010310765546250118,0,-0.003307313465758382,0.9878073171419514,-0.014021688300392165,-0.01754289674254388,16.078543982018534,11.250449265289236,41.69736655764589,0.02943,0.0019429078395821761,2250.052784185414,0.0,201.5614644788991
276,828,-828,0.0,0.216,0.0,16.086768587079916,17.19,2250.052784185414,0.7191360976224533,11.256083135948133,862.7475805377794,8.124426616261331,9.81,0.036643536711471345,41.67649628091063,0.15271815501011127,41.52377812590051,4.8743943007792605e-05,0.0001331746573265593,1.5771624073563394e-05,0.03730009972390079,0.0036643712557013056,1.064184321276378,289.34970854523914,102.89046581455308,0.0005123720225665402,1,1.1,2.1706027534040158,88.31063556594961,163.01200771638617,1.2054990616180823,0.25,0.86,-63.643390302801144,0.2482481040070317,2.406003124176052,5.389826632798092,0.1580673650816081,Mist,16899.949898655497,243.91690645934324,243.91690645934324,35.00384208401667,0.0036643712557013056,213701.01353348358,9.884572394855199e-05,0.0038591775900707766,0.015436710360283106,271.89811272373794,603.4672447089014,0.1775975732831081,1.0359975422354633,0.002646263323699464,4620265.326785471,7.720330222732375e-06,0.01740385982531383,0.022814654688107675,0.007398038668164221,-1.6912366827001404,2.6912366827001404,14.421026441207951,0.007398038668164221,0.001104221755636512,0.9912599892135739,0.00857722546689904,-0.025731676400697116,16.112500263480612,2078794.632712434,1.2392847774842404e-05,0.0025776300962666596,0.010310520385066638,0,-0.003312665266909536,0.9878465135941283,-0.01399870259904198,-0.01752434981317771,16.104292936893096,11.268621869958796,41.63012233142565,0.02943,0.0019316284616462554,2250.0841458138757,0.0,201.63866889481568
277,831,-831,0.0,0.216,0.0,16.112500263480612,17.19,2250.0841458138757,0.7190851967728435,11.274243492061187,862.6570138683634,8.13701529962496,9.81,0.036643536711471345,41.609364502664164,0.15276186819004284,41.45660263447412,4.8736824056775524e-05,0.00013312117429382605,1.577428736769244e-05,0.0372824910430814,0.00367133384554003,1.064586655289801,288.90813172962925,102.9093588860427,0.0005123611134166766,1,1.1,2.1710453208187808,88.32511959043283,163.03696242847099,1.2054988446611103,0.25,0.86,-63.64401989120079,0.2482484493610132,2.406029443976271,5.39040085167151,0.15806766070597983,Mist,16841.84637591254,243.53269359367897,243.53269359367897,34.945496502204826,0.00367133384554003,213825.61499239661,9.879399199521296e-05,0.0038587393902084917,0.015434957560833967,271.38056849959565,602.1515497706945,0.1776075803767887,1.0359591826339276,0.002646209919804191,4619158.28217929,7.705551905661231e-06,0.017396875148376272,0.022812121823503985,0.0073847276922643324,-1.68475524789322,2.6847552478932197,14.419122222676602,0.0073847276922643324,0.0011060032865712025,0.9912886194330607,0.00856534697603163,-0.02569604092809489,16.13819630440871,2079098.2806716776,1.2391222247081758e-05,0.002577568966373555,0.01031027586549422,0,-0.003318009859713607,0.9878854680835667,-0.013975822279343688,-0.01750590802049776,16.13000617150111,11.286770052924483,41.56318457390849,0.02943,0.001920451195392161,2250.115496265071,0.0,201.71566988112318
278,834,-834,0.0,0.216,0.0,16.13819630440871,17.19,2250.115496265071,0.7190344785683592,11.292379484408972,862.5666537355669,8.149586728222964,9.81,0.036643536711471345,41.5425382755383,0.15280545462795575,41.389732820910346,4.872972444806213e-05,0.00013306787446543475,1.5776943772116738e-05,0.03726492726434532,0.0036782888328692454,1.0649879702672207,288.46854750157274,102.92821665113513,0.0005123504206354075,1,1.1,2.171486767293943,88.33956692961995,163.0618515862943,1.205498632006899,0.25,0.86,-63.64463700276839,0.24824878787251897,2.4060552422253014,5.390973525108221,0.15806795047000508,Mist,16784.113913464822,243.1502359643385,243.1502359643385,34.88741975188961,0.0036782888328692463,213949.88296988566,9.87424554547021e-05,0.0038583026889859643,0.015433210755943857,270.8655454851681,600.8427530341236,0.17761757263645328,1.0359209792530617,0.0026461568858602187,4618054.801061994,7.690849784882677e-06,0.01738990601908903,0.02280959407024512,0.007371479148997609,-1.6783038218315085,2.6783038218315087,14.41722526365677,0.007371479148997609,0.00110778242742052,0.9913170711241127,0.008553531280161447,-0.025660593840484344,16.163856898249193,2079401.1919734885,1.2389601111809264e-05,0.0025775079957830013,0.010310031983132005,0,-0.00332334728226156,0.9879241828664802,-0.013953046518111453,-0.01748757050388749,16.155683874912597,11.304893943028949,41.49655090238487,0.02943,0.0019093747901730467,2250.1468356398614,0.0,201.7924686817252
279,837,-837,0.0,0.216,0.0,16.163856898249193,17.19,2250.1468356398614,0.7189839419221036,11.310491241368606,862.4764989203221,8.16214099571678,9.81,0.036643536711471345,41.476015227098024,0.15284891505992573,41.32316631203811,4.8722644048603686e-05,0.000133014756593548,1.5779593329146617e-05,0.03724740811775675,0.003685236255773748,1.0653882720535215,288.03094045974814,102.94703931629888,0.00051233994256677,1,1.1,2.1719270992588737,88.35397779392677,163.08667557126853,1.2054984236225323,0.25,0.86,-63.64524173246267,0.24824911959354473,2.4060805228904836,5.391544663063151,0.15806823441838103,Mist,16726.748987926294,242.7695199419508,242.7695199419508,34.82960973582226,0.003685236255773749,214073.819387845,9.86911129780332e-05,0.0038578674766042527,0.01543146990641701,270.3530234142454,599.5407966746782,0.17762755013444376,1.0358829309550552,0.0026461042194440565,4616954.860829404,7.676223223577895e-06,0.017382952346355496,0.022807071398417096,0.007358292546770811,-1.6718821694452668,2.671882169445267,14.415335519755624,0.007358292546770811,0.0011095591907782601,0.9913453459594574,0.008541777869904255,-0.025625333609712767,16.189482231858907,2079703.3716142084,1.238798433883653e-05,0.002577447183405852,0.010309788733623409,0,-0.0033286775723347806,0.9879626601709551,-0.01393037450119448,-0.017469336412514608,16.181326234661707,11.322993668069657,41.43021896018933,0.02943,0.0018983980146178964,2250.178164037876,0.0,201.86906652901973
280,840,-840,0.0,0.216,0.0,16.189482231858907,17.19,2250.178164037876,0.7189335857570852,11.32857889027727,862.3865482145158,8.174678195001249,9.81,0.036643536711471345,41.409793010805565,0.15289225021543215,41.25690076059013,4.871558272669437e-05,0.00013296181944277258,1.5782236080701408e-05,0.0372299333358456,0.0036921761520405604,1.0657875664417897,287.5952953704488,102.96582708618597,0.0005123296775726659,1,1.1,2.172366323085969,88.36835239190444,163.11143476139563,1.2054982194754498,0.25,0.86,-63.64583417422962,0.24824944457553358,2.4061052898968955,5.392114275396288,0.15806851259532584,Mist,16669.748120329004,242.39053204587208,242.39053204587208,34.77206437971079,0.0036921761520405595,214197.4261510303,9.863996322977084e-05,0.0038574337433593055,0.015429734973437222,269.8429822470222,598.2456235331454,0.1776375129425254,1.0358450366139624,0.0026460519181549804,4615858.439091512,7.661671592266091e-06,0.017376014039899287,0.022804553778373,0.007345167399405535,-1.66549005824605,2.66549005824605,14.413452946992125,0.007345167399405535,0.0011113335891362003,0.9913734455909188,0.008530086241619219,-0.025590258724857658,16.215072490583765,2080004.8245407855,1.2386371898279551e-05,0.002577386528163869,0.010309546112655476,0,-0.003334000767408601,0.9880009021973888,-0.013907805423349278,-0.017451204905188648,16.206933436764096,11.341069354810699,41.364186416334064,0.02943,0.0018875196562629527,2250.209481557532,0.0,201.94546464403896
281,843,-843,0.0,0.216,0.0,16.215072490583765,17.19,2250.209481557532,0.7188834090060929,11.346642557443925,862.2968004208501,8.187198418213272,9.81,0.036643536711471345,41.34386930565663,0.15293546081744155,41.1909338448392,4.870854035195531e-05,0.00013290906178999373,1.5784872068314287e-05,0.037212502653576694,0.00369910855916229,1.0661858591739635,287.16159716523526,102.98458016365414,0.0005123196240326138,1,1.1,2.17280444509136,88.38269093026268,163.13612953130985,1.2054980195334408,0.25,0.86,-63.64641442101659,0.2482497628693834,2.4061295471279345,5.392682371873905,0.1580687850445857,Mist,16613.107875425012,242.0132589420957,242.0132589420957,34.714781631896614,0.0036991085591622907,214320.70514727288,9.858900488784864e-05,0.003857001479640729,0.015428005918562917,269.33540216685685,596.9571771058594,0.17764746113189167,1.035807295115541,0.0026459999796147205,4614765.5136697795,7.647194268696824e-06,0.017369091010254085,0.022802041180729725,0.007332103226061663,-1.6591272582902699,2.65912725829027,14.41157750179176,0.007332103226061663,0.0011131056348852488,0.9914013716497442,0.008518455897326064,-0.025555367691978192,16.240627858275744,2080305.5556513385,1.2384763760555104e-05,0.0025773260289895933,0.010309304115958373,0,-0.003339316904655747,0.9880389111189197,-0.013885338488114397,-0.017433175150221383,16.232505665733985,11.35912112899441,41.298450965148966,0.02943,0.0018767385212014461,2250.2407882960533,0.0,202.02166423659202
282,846,-846,0.0,0.216,0.0,16.240627858275744,17.19,2250.2407882960533,0.7188334106115779,11.364682368160803,862.2072543527148,8.19970175674037,9.81,0.036643536711471345,41.27824181582314,0.15297854758248455,41.12526326824066,4.8701516795315655e-05,0.00013285648242421553,1.578750133313717e-05,0.037195115808320044,0.003706033514340319,1.0665831559414338,286.7298309386266,103.0032987497883,0.0005123097803435092,1,1.1,2.1732414715355772,88.39699361389162,163.1607602523177,1.2054978237646383,0.25,0.86,-63.646982564785596,0.24825007452545428,2.406153298425878,5.393248962169739,0.15806905180944109,Mist,16556.824861002104,241.63768744120122,241.63768744120122,34.65775946303722,0.0037060335143403195,214443.65824768008,9.853823664339512e-05,0.003856570675930592,0.015426282703722368,268.8302635770961,595.6754015351644,0.17765739477317277,1.0357697053570933,0.0026459484014672175,4613676.062594433,7.63279063774435e-06,0.017362183168753875,0.022799533576364765,0.007319099551162106,-1.6527935421434288,2.6527935421434288,14.409709140981576,0.007319099551162106,0.0011148753403165748,0.9914291257469243,0.008506886344623658,-0.025520659033870973,16.266148517309613,2080605.5697958532,1.2383159896376435e-05,0.00257726568482619,0.01030906273930476,0,-0.0033446260209497244,0.9880766890818504,-0.013862972907687237,-0.01741524632528955,16.258043104601033,11.377149115352857,41.233010325927665,0.02943,0.0018660534337561784,2250.272084349487,0.0,202.09766650540337
283,849,-849,0.0,0.216,0.0,16.266148517309613,17.19,2250.272084349487,0.7187835895255391,11.382698446714922,862.117908834058,8.212188301229233,9.81,0.036643536711471345,41.212908270301305,0.1530215112207318,41.05988675908057,4.869451192899588e-05,0.0001328040801464027,1.5790123915945162e-05,0.037177772539822004,0.003712951054487985,1.0669794623856346,286.29998194582794,103.02198304392086,0.0005123001449193814,1,1.1,2.173677408624198,88.41126064588285,163.18532729243694,1.205497632137518,0.25,0.86,-63.647538696527,0.248250379593576,2.406176547592452,5.393814055866157,0.1580693129327129,Mist,16500.895727211806,241.26380449633578,241.26380449633578,34.60099586579403,0.003712951054487984,214566.2873068339,9.848765720056145e-05,0.003856141322802267,0.015424565291209068,268.32754709795114,594.4002416000371,0.17766731393643953,1.035732266247312,0.0026458971813783276,4612590.064101948,7.618460091303728e-06,0.017355290427523398,0.022797030936413176,0.0073061559043188775,-1.6464886848449167,2.6464886848449165,14.40784782178536,0.0073061559043188775,0.001116642717622734,0.9914567094735074,0.008495377096610062,-0.025486131289830186,16.291634648599445,2080904.8717767799,1.2381560276749505e-05,0.002577205494627319,0.010308821978509276,0,-0.003349928152868202,0.9881142382060615,-0.01384070790280285,-0.01739741761729995,16.283545934926913,11.395153437619113,41.16786224257979,0.02943,0.0018554632361216363,2250.3033698127233,0.0,202.17347263824655
284,852,-852,0.0,0.216,0.0,16.291634648599445,17.19,2250.3033698127233,0.7187339447094037,11.400690916399201,862.0287626992573,8.22465814159396,9.81,0.036643536711471345,41.14786642256664,0.15306435243607278,40.994802070130575,4.868752562649081e-05,0.00013275185376932663,1.579273985714145e-05,0.037160472590175575,0.0037198612162337528,1.0673747840986607,285.8720356005031,103.04063324365363,0.000512290716191174,1,1.1,2.174112262508527,88.42549222755179,163.20983101643776,1.2054974446208893,0.25,0.86,-63.648082906271995,0.2482506781230546,2.4061992983893448,5.3943776624553,0.15806956845676884,Mist,16445.317165910266,240.89159720123268,240.89159720123268,34.5444888545257,0.003719861216233753,214688.5941629893,9.843726527635142e-05,0.003855713410919248,0.015422853643676992,267.82723356342575,593.1316427068558,0.17767721869121123,1.0356949767061259,0.0026458463170355674,4611507.496632367,7.604202028189177e-06,0.017348412699468328,0.022794533232264352,0.0072932718202603905,-1.6402124638734483,2.6402124638734485,14.405993501818614,0.0072932718202603905,0.0011184077788987615,0.9914841244009077,0.00848392767180393,-0.025451783015411792,16.317086431614857,2081203.4663496492,1.2379964872969133e-05,0.0025771454573569924,0.01030858182942797,0,-0.003355223336696285,0.9881515605854189,-0.013818542702615039,-0.017379688222257047,16.3090143368217,11.413134218538474,41.10300448328876,0.02943,0.0018449667880659035,2250.3346447795116,0.0,202.249083812082
285,855,-855,0.0,0.216,0.0,16.317086431614857,17.19,2250.3346447795116,0.7186844751339121,11.418659899523597,861.9398147929975,8.237111367024294,9.81,0.036643536711471345,41.08311405023416,0.1531070719261907,40.930006978307965,4.86805577625529e-05,0.00013269980211741048,1.5795349196761632e-05,0.03714321570379216,0.003726764035924342,1.0677691266238505,285.4459774725793,103.05924954487811,0.000512281492606505,1,1.1,2.174546039286236,88.43968855845861,163.23427178588094,1.2054972611838939,0.25,0.86,-63.648615283105805,0.24825097016267997,2.4062215545387686,5.394939791340234,0.15806981842352938,Mist,16390.08591001105,240.52105278825962,240.52105278825962,34.48823646498622,0.003726764035924342,214810.58063827193,9.83870596004526e-05,0.003855286931034021,0.015421147724136084,267.3293040182974,591.8695508803416,0.1776871091064609,1.0356578356645503,0.0026457958061478436,4610428.338826822,7.5900158540335725e-06,0.017341549898266063,0.022792040435559054,0.007280446838759971,-1.6339646591130577,2.6339646591130577,14.404146139083743,0.007280446838759971,0.001120170536143265,0.9915113720812081,0.008472537594067249,-0.025417612782201747,16.34250404439706,2081501.3582236776,1.2378373656615212e-05,0.0025770855719894413,0.010308342287957765,0,-0.003360511608429795,0.9881886582881727,-0.013796476544579259,-0.01736205734513276,16.33444848895999,11.431091579879316,41.038434840176116,0.02943,0.0018345629665831211,2250.365909342478,0.0,202.32450119318787
